id,xmin,ymin,xmax,ymax,direction,split,image_path
image_889,821.3026142120361,226.89438247680664,892.565860748291,369.9532117843628,0,train,data\train_data\image_889.png
image_890,-139.07076716423035,225.9248104095459,-106.68153762817384,346.28564262390137,0,train,data\train_data\image_890.png
image_891,-202.9856300354004,223.24806594848636,-140.7308828830719,373.4778060913086,1,val,data\train_data\image_891.png
image_892,807.5293636322021,224.37479400634768,928.013505935669,409.3304362297058,0,train,data\train_data\image_892.png
image_893,811.5085601806641,230.30549430847168,882.9006385803223,347.9614152908325,0,train,data\train_data\image_893.png
image_894,846.9356060028076,223.57416534423828,937.8301334381104,400.8570375442505,0,train,data\train_data\image_894.png
image_895,836.4026355743408,223.70391273498532,915.95721244812,382.5100555419922,1,val,data\train_data\image_895.png
image_896,817.5321578979492,228.1722297668457,896.7810916900635,361.6398801803589,1,val,data\train_data\image_896.png
image_897,795.9800720214844,228.2630100250244,855.3509616851807,349.7558917999268,1,val,data\train_data\image_897.png
image_899,-213.95451307296756,225.40456199646,-122.54703998565674,380.5289974212647,0,train,data\train_data\image_899.png
image_900,831.5802383422852,224.89166641235352,860.9312438964844,352.19560050964355,1,val,data\train_data\image_900.png
image_901,889.7594547271729,219.36797523498532,1017.2014617919922,439.1139783859253,0,val,data\train_data\image_901.png
image_903,814.8085784912109,225.70119285583496,841.6283512115479,346.35663890838623,1,train,data\train_data\image_903.png
image_904,889.0801906585693,220.0695552825928,1031.8553352355957,442.9894020557404,0,train,data\train_data\image_904.png
image_905,847.1259784698486,224.3325366973877,938.0590438842772,385.3083291053772,0,val,data\train_data\image_905.png
image_906,-172.48497605323792,228.8021697998047,-98.65917921066284,348.93128776550293,1,train,data\train_data\image_906.png
image_907,-181.1239957809448,229.42518615722656,-107.03550338745116,351.36963748931885,1,train,data\train_data\image_907.png
image_908,896.2996673583984,219.42110443115237,1018.0058670043944,434.81772327423096,0,train,data\train_data\image_908.png
image_910,827.7187156677246,222.28424453735352,936.7634296417236,428.56379532814026,0,train,data\train_data\image_910.png
image_911,-217.78013706207275,225.4927101135254,-141.93472266197205,375.1743998527527,1,val,data\train_data\image_911.png
image_912,-209.49262619018555,225.7020797729492,-127.75497794151306,370.192479133606,0,train,data\train_data\image_912.png
image_913,-219.3012499809265,221.63885498046875,-156.90366983413696,394.1324033737183,1,train,data\train_data\image_913.png
image_914,811.8414115905762,227.49665641784668,908.007230758667,380.4862322807312,0,val,data\train_data\image_914.png
image_915,915.7820320129396,213.04239654541016,975.3249263763428,446.83886551857,1,train,data\train_data\image_915.png
image_916,810.644416809082,222.81041526794436,894.3193817138672,403.9439454078674,1,val,data\train_data\image_916.png
image_917,870.9853649139404,223.43629264831543,990.3334522247314,411.0822978019714,0,train,data\train_data\image_917.png
image_918,844.7668361663818,219.7324981689453,938.1975746154784,417.9134550094605,0,val,data\train_data\image_918.png
image_920,822.8506565093994,223.13740158081052,917.9128646850586,393.9412941932678,0,train,data\train_data\image_920.png
image_921,-264.2768740653992,223.36945915222168,-134.1418218612671,428.105988740921,0,train,data\train_data\image_921.png
image_922,-281.7004609107971,222.6878204345703,-177.58827567100525,414.3270125389099,0,train,data\train_data\image_922.png
image_923,884.4019031524658,217.76334190368647,938.688268661499,414.5622529983521,1,train,data\train_data\image_923.png
image_924,835.107364654541,217.5007286071777,902.1330642700196,418.6458125114441,1,train,data\train_data\image_924.png
image_927,-238.57131242752075,220.91201210021973,-159.2859971523285,409.3027844429016,1,train,data\train_data\image_927.png
image_928,853.0393695831299,219.83930015563965,986.6283130645752,442.9574980735779,1,train,data\train_data\image_928.png
image_929,824.622631072998,222.26410293579104,973.5254859924316,449.85088431835175,1,val,data\train_data\image_929.png
image_930,-212.46962070465088,217.2071590423584,-148.36897730827332,424.1623976230621,0,train,data\train_data\image_930.png
image_932,844.5858192443848,223.78765487670896,962.7799987792968,414.41534662246704,1,train,data\train_data\image_932.png
image_933,814.5843887329102,226.81661987304688,918.3566951751708,389.29143810272217,0,train,data\train_data\image_933.png
image_935,-185.9981918334961,223.83128547668457,-136.41188263893127,370.14806175231934,1,train,data\train_data\image_935.png
image_936,861.4276885986328,221.24188804626465,990.089693069458,432.99741888046265,1,train,data\train_data\image_936.png
image_938,857.1742630004883,223.1042137145996,911.037139892578,374.0043630599976,0,train,data\train_data\image_938.png
image_939,828.5999393463135,220.2387561798096,914.6639156341552,406.4422836303711,0,train,data\train_data\image_939.png
image_940,814.5565795898438,226.21139907836917,855.3110504150391,349.1350927352905,0,train,data\train_data\image_940.png
image_941,870.2251625061035,221.82164573669436,947.969913482666,402.62952709198,0,train,data\train_data\image_941.png
image_942,-255.80317497253415,222.93815994262692,-120.37428975105286,436.0495581626892,1,train,data\train_data\image_942.png
image_943,-165.69915890693665,225.5501880645752,-136.05056762695312,349.7025337219238,0,train,data\train_data\image_943.png
image_945,-219.34165477752688,220.1708641052246,-172.2819757461548,395.0371732711792,0,train,data\train_data\image_945.png
image_947,-175.61811804771423,224.94061851501465,-124.57360982894896,363.5890522003174,0,train,data\train_data\image_947.png
image_949,-182.48170852661133,225.01572036743164,-140.85723638534546,355.1857986450196,0,train,data\train_data\image_949.png
image_951,830.3610992431641,223.8736572265625,876.8088912963867,361.38260984420776,1,train,data\train_data\image_951.png
image_952,817.0890140533447,224.21595001220703,855.2614402770996,359.7345962524414,0,train,data\train_data\image_952.png
image_953,850.0609588623047,225.13920211791992,922.1506690979004,369.0438857078552,0,train,data\train_data\image_953.png
image_954,-205.8832097053528,220.8477249145508,-151.10254526138306,391.1104979515076,1,train,data\train_data\image_954.png
image_955,899.1922473907471,216.0609474182129,957.3536109924316,427.0699336528778,1,train,data\train_data\image_955.png
image_958,839.97971534729,218.1311836242676,915.0465488433838,417.4282541275024,1,train,data\train_data\image_958.png
image_959,-261.455340385437,217.91497611999512,-176.91176891326904,433.0179538726807,1,train,data\train_data\image_959.png
image_961,-222.9323387145996,224.3923320770264,-122.663254737854,405.7953062057495,1,train,data\train_data\image_961.png
image_963,-265.44777631759644,217.2368278503418,-209.8401117324829,424.5618751049042,1,train,data\train_data\image_963.png
image_964,-168.72418642044067,229.2162170410156,-90.80829977989195,350.4065456390381,0,train,data\train_data\image_964.png
image_965,794.7742366790771,226.44105339050293,899.7891998291016,389.3533434867859,1,train,data\train_data\image_965.png
image_966,835.1286506652832,225.426420211792,934.1608715057372,392.5707068443298,1,train,data\train_data\image_966.png
image_968,860.5286979675293,220.1332130432129,971.9982147216796,421.8456163406372,0,train,data\train_data\image_968.png
image_969,839.7503757476807,219.1220989227295,900.3085613250732,409.1058888435364,0,train,data\train_data\image_969.png
image_970,879.7546005249023,222.66504669189453,999.6385288238524,432.2969081401825,0,train,data\train_data\image_970.png
image_971,-181.23177766799927,228.9302864074707,-114.7002911567688,354.4075860977173,1,train,data\train_data\image_971.png
image_972,-177.46779084205627,229.0771713256836,-113.18694591522215,351.31592178344727,1,val,data\train_data\image_972.png
image_974,810.2362060546875,226.1368408203125,879.4570255279541,373.8579645156861,1,val,data\train_data\image_974.png
image_975,-300.33129930496216,220.5334987640381,-173.37918162345886,443.7102224826813,0,train,data\train_data\image_975.png
image_976,804.9777889251709,228.95017051696777,880.8953762054443,348.8219680786133,0,val,data\train_data\image_976.png
image_977,-183.60808610916135,225.37778282165527,-100.48670768737792,381.2997856140137,1,train,data\train_data\image_977.png
image_978,-187.03221559524536,224.44903755187988,-124.08175706863403,375.76591634750366,0,train,data\train_data\image_978.png
image_979,865.9594631195068,215.5073108673096,917.017650604248,429.31354427337646,1,train,data\train_data\image_979.png
image_980,857.1533203125,213.90771293640137,927.7362728118896,447.9858889579773,1,train,data\train_data\image_980.png
image_982,-227.08474159240723,217.2254695892334,-156.54062747955322,432.10144662857056,0,train,data\train_data\image_982.png
image_983,794.741792678833,228.18590545654297,883.1900596618652,370.9015908241272,1,train,data\train_data\image_983.png
image_984,855.9928035736084,221.5729084014893,989.0402412414552,442.36010575294495,0,train,data\train_data\image_984.png
image_985,-221.1354303359985,224.11226654052732,-117.20439076423644,394.5346417427063,0,train,data\train_data\image_985.png
image_986,814.9616146087646,226.2771167755127,902.867946624756,372.64102125167847,0,train,data\train_data\image_986.png
image_987,872.788667678833,221.71109580993647,947.0353889465332,393.327712059021,0,val,data\train_data\image_987.png
image_988,-213.1973147392273,223.6382522583008,-152.0591175556183,380.133189201355,1,train,data\train_data\image_988.png
image_989,834.5204544067383,223.58775520324707,953.5112285614014,412.9852643013001,1,train,data\train_data\image_989.png
image_993,-230.06664991378784,222.2894229888916,-148.15109610557556,408.0527892112732,1,train,data\train_data\image_993.png
image_994,850.3379344940186,219.8114051818848,939.168577194214,413.0384364128113,0,train,data\train_data\image_994.png
image_995,835.9073066711426,226.8900623321533,926.8881797790528,384.8087658882141,1,train,data\train_data\image_995.png
image_996,854.6315288543701,218.0859222412109,957.3294925689696,425.47228479385376,1,train,data\train_data\image_996.png
image_997,-283.06963205337524,223.7509479522705,-153.54686379432678,422.64898443222046,1,train,data\train_data\image_997.png
image_998,-247.07977294921875,226.10442543029785,-132.0724332332611,402.5986423492432,0,train,data\train_data\image_998.png
image_999,841.5641498565674,216.0333671569824,904.636402130127,431.3424208164215,1,train,data\train_data\image_999.png
image_1000,-234.06380653381348,227.4595775604248,-138.2507836818695,379.1891088485718,0,train,data\train_data\image_1000.png
image_1001,-195.74817180633545,225.63796424865723,-87.97619819641113,392.7053179740906,1,train,data\train_data\image_1001.png
image_1003,-205.0696849822998,226.19952583312988,-130.63246250152588,378.0185570716858,0,train,data\train_data\image_1003.png
image_1004,-160.4232108592987,224.98012924194336,-119.25739645957948,355.68025493621826,1,val,data\train_data\image_1004.png
image_1005,795.0722408294678,228.6588039398193,879.3706798553467,365.7649102210999,0,train,data\train_data\image_1005.png
image_1006,858.4817218780518,225.1049842834473,962.7878093719482,406.2089743614197,1,train,data\train_data\image_1006.png
image_1007,-260.4216384887696,223.98360633850095,-133.88513445854187,417.33487033844,0,val,data\train_data\image_1007.png
image_1008,-259.4011974334717,217.06199073791504,-207.2126626968384,421.47125148773193,0,val,data\train_data\image_1008.png
image_1009,-168.9951753616333,222.4161376953125,-132.17026948928833,375.54263496398926,0,train,data\train_data\image_1009.png
image_1010,868.0267810821533,216.93745040893555,970.1618671417236,439.1048445701599,0,train,data\train_data\image_1010.png
image_1011,-194.8596954345703,226.07275390625,-133.21943163871765,356.3597192764282,0,train,data\train_data\image_1011.png
image_1012,-315.095636844635,215.17268562316892,-245.30972957611084,438.7829151153565,0,train,data\train_data\image_1012.png
image_1013,801.1824417114258,226.0551586151123,863.8383293151855,365.792676448822,1,train,data\train_data\image_1013.png
image_1015,858.63450050354,224.76995849609372,957.698392868042,390.11828804016113,0,train,data\train_data\image_1015.png
image_1016,842.2923374176025,218.87127304077148,892.1532726287842,404.1587510108948,0,val,data\train_data\image_1016.png
image_1018,-328.5745310783386,218.82194900512692,-197.46875524520877,443.7427952289581,0,train,data\train_data\image_1018.png
image_1019,-231.8099570274353,223.78997230529785,-121.60786986351012,399.131139755249,1,train,data\train_data\image_1019.png
